loan_id,prob_default,approval_flag
L1598-1,0.19732104475876394,1
L2228-1,0.2141447597210779,1
L7363-1,0.21116012588085542,1
L1983-1,0.22631330097262542,1
L4363-1,0.20326375166806396,1
L548-1,0.29284324024412994,0
L4242-2,0.33156709851394833,0
L2056-1,0.23465498947195182,0
L9829-1,0.22760433767646612,0
L7736-1,0.1960601250958376,1
L7239-4,0.2924999566119756,0
L8759-2,0.2397366754546619,0
L2632-1,0.23428293240128975,0
L5360-1,0.29010359629559057,0
L5995-2,0.26052120358315345,0
L7794-4,0.21195534663063878,1
L8143-2,0.2216298842264569,1
L1502-1,0.27041974397386187,0
L3980-1,0.30056016499279437,0
L1798-2,0.26282388752056485,0
L5749-1,0.21431922544865512,1
L6952-1,0.21510560006294366,1
L9177-1,0.21629786945584276,1
L8615-1,0.3039261283406713,0
L3079-1,0.36092599469360787,0
L9681-1,0.19459405686419626,1
L4711-2,0.1974359765449958,1
L7977-1,0.2733125131828172,0
L4448-1,0.20144038302927994,1
L1363-1,0.2606410199628054,0
L1218-1,0.29316528292578103,0
L5493-3,0.24615720987101422,0
L9489-3,0.237777638969457,0
L488-2,0.20477852996819187,1
L5493-1,0.24615720987101422,0
L1598-2,0.19732104475876394,1
L8021-2,0.2723255759569344,0
L5333-3,0.19714053962396932,1
L1047-3,0.20901024634076013,1
L7302-1,0.29153573825519974,0
L1109-2,0.2688889113853684,0
L6555-1,0.23228090547684396,0
L1841-1,0.2861496987770207,0
L5523-1,0.31885811997750463,0
L6799-1,0.19839021021792094,1
L9911-1,0.2131696615076082,1
L1298-1,0.2698271720832531,0
L6849-2,0.20983389006480896,1
L1056-1,0.26310510674474324,0
L6822-2,0.22155837603107967,1
L9052-1,0.3611650857627434,0
L6073-2,0.2137612988969499,1
L8427-1,0.2326137463598497,0
L8206-1,0.20259320125395847,1
L5494-1,0.2750036836624562,0
L4614-2,0.29021032882439046,0
L8441-1,0.2093359872449809,1
L6935-2,0.27603806690339044,0
L7436-1,0.21363939353276998,1
L8410-1,0.2274950353226624,1
L8833-2,0.21064268195120597,1
L6323-1,0.2509578072136097,0
L2322-2,0.27316844592949613,0
L3246-2,0.22405296230090216,1
L3818-1,0.24663832644946518,0
L80-1,0.2715458341655572,0
L4194-3,0.26078085082564345,0
L5383-1,0.28631909311464165,0
L1146-3,0.260142020474317,0
L2751-1,0.2694597808748282,0
L8924-1,0.20930168115901665,1
L6428-1,0.3122771490941536,0
L3320-1,0.23762740099452898,0
L1528-2,0.20259320125395847,1
L4956-3,0.293917521186866,0
L842-1,0.210298236125816,1
L7324-1,0.29492943977094727,0
L9575-2,0.19614181769679814,1
L402-1,0.36858642597384617,0
L8934-2,0.24383755052307388,0
L6670-3,0.24810480080848646,0
L4871-1,0.22252512924615608,1
L6222-2,0.26164087639634637,0
L8102-1,0.29329415801696374,0
L4685-1,0.211229188689231,1
L3534-1,0.28976220824770543,0
L2228-2,0.2141447597210779,1
L5640-1,0.2940250757308236,0
L4885-1,0.22222045661690853,1
L8135-1,0.2233150776029203,1
L6046-1,0.21097028842947332,1
L519-1,0.2687259463296559,0
L1167-2,0.2507435636326968,0
L3603-2,0.25128915027580545,0
L5240-2,0.3442961775920007,0
L3315-4,0.3027871945997148,0
L3025-1,0.2679730460801658,0
L8921-2,0.259803054848195,0
L484-2,0.20380138127991226,1
L6890-1,0.24777626700512628,0
L7793-2,0.22461202533040456,1
L4872-5,0.2459457189171914,0
L5854-2,0.27769807758514875,0
L8890-1,0.21519310419042492,1
L9124-1,0.30751182064024113,0
L1537-2,0.2210225907472381,1
L2336-2,0.24810480080848646,0
L5215-3,0.3022623480285969,0
L6476-1,0.2624826671673273,0
L7953-1,0.2762245113265204,0
L3740-1,0.201607153718621,1
L8594-1,0.19392894324740398,1
L2349-1,0.2132565920760807,1
L4394-1,0.2001597041135122,1
L5507-1,0.19431806831817283,1
L4047-1,0.22152262812339168,1
L8117-1,0.25029599317060935,0
L1826-1,0.28737916680909176,0
L2130-1,0.2688074210478932,0
L3949-1,0.2437038095473559,0
L8023-1,0.2271673504961178,1
L3839-2,0.30797548825191295,0
L4081-1,0.26172097180441345,0
L4412-2,0.20333089755309416,1
L5364-2,0.2749830205538148,0
L6493-1,0.22356684340793836,1
L1169-1,0.21680779044959858,1
L1211-1,0.2691538628221312,0
L4641-2,0.2552453009789342,0
L7624-2,0.24427733517785113,0
L8584-4,0.23564292080558197,0
L3839-1,0.30797548825191295,0
L5859-1,0.28412165884365387,0
L6413-1,0.23253975300588225,0
L7794-1,0.21195534663063878,1
L3071-1,0.2918569365010489,0
L4443-3,0.260461308773075,0
L6729-1,0.22171929268262677,1
L7018-2,0.31138752475561593,0
L8343-1,0.2741366633824791,0
L9639-1,0.1960601250958376,1
L9939-1,0.21475584188895538,1
L80-3,0.2715458341655572,0
L1350-1,0.3107878139227624,0
L1963-1,0.2479694868442364,0
L4823-1,0.2926501141559526,0
L9188-1,0.292714481221755,0
L7476-1,0.2682781146851686,0
L2108-3,0.23917043668384366,0
L7609-1,0.3169478700947957,0
L5969-5,0.2496547570452102,0
L169-3,0.2013237049367162,1
L3016-1,0.23635301766715167,0
L1053-1,0.22604121063858995,1
L5816-2,0.26204151166984035,0
L4853-2,0.20930168115901665,1
L3434-2,0.3430571673757841,0
L4465-1,0.33407557330160803,0
L4719-1,0.2571808571754309,0
L4085-1,0.24901461805620248,0
L8490-2,0.24358921400303596,0
L8607-1,0.2599425942075614,0
L7835-2,0.19242667425212187,1
L9448-1,0.269663848118991,0
L778-1,0.3411211241746136,0
L8475-1,0.2702357547314896,0
L4958-2,0.2268581765122577,1
L355-1,0.22274037172561587,1
L7239-1,0.2924999566119756,0
L6002-1,0.20906165431093943,1
L2665-1,0.23239181551940175,0
L2716-2,0.260142020474317,0
L2931-1,0.2389441980951719,0
L4813-1,0.23250276248141175,0
L6481-2,0.19954648803659947,1
L8027-1,0.2763488508603978,0
L7382-2,0.2881226102356836,0
L8744-2,0.24640731158438844,0
L8248-1,0.24903400007891713,0
L866-1,0.21078057604298348,1
L5077-1,0.3042331764151172,0
L8256-1,0.20400326496485496,1
L2214-1,0.24899523704180632,0
L4240-1,0.27581029615509217,0
L7111-1,0.24849168467020422,0
L9043-2,0.3046721191563354,0
L7156-1,0.20459294171383793,1
L7656-2,0.24725507796217797,0
L20-1,0.22500938045449478,1
L8267-1,0.2492472688705154,0
L8282-4,0.2103326621038899,1
L5065-1,0.22596869234098685,1
L7548-2,0.2486852779634572,0
L3280-1,0.2764732249845077,0
L3498-2,0.2446601927161943,0
L6570-1,0.32678400925402523,0
L2246-1,0.2570422854184192,0
L2956-2,0.19972864807201013,1
L322-1,0.24627262018359294,0
L4002-1,0.2690723217395051,0
L4630-1,0.2858322462942813,0
L4772-1,0.3430571673757841,0
L8422-1,0.2244676561965635,1
L9195-1,0.23517655729790662,0
L9250-2,0.21659668328408624,1
L9392-1,0.3403063016603998,0
L9914-1,0.28763393272154886,0
L3530-1,0.19822543991081173,1
L2686-1,0.202241823409225,1
L3519-1,0.2321146096435557,0
L5980-2,0.2477376351555202,0
L959-2,0.24512015698926296,0
L1143-3,0.24460273823127057,0
L2448-1,0.33136040113259313,0
L4986-2,0.22747682186451257,1
L5954-1,0.19615815930464997,1
L6667-1,0.307644257501097,0
L5184-1,0.19147822665238018,1
L6608-1,0.2135871638791205,1
L961-2,0.3554698633522118,0
L4123-1,0.28769764523632335,0
L7793-4,0.22461202533040456,1
L8588-2,0.23311363057170606,0
L2862-2,0.31114312158602775,0
L4120-1,0.23300248060720583,0
L4468-1,0.2599425942075614,0
L6250-1,0.2696842602040451,0
L7643-1,0.3014978720283408,0
L7750-2,0.2166670358102289,1
L410-2,0.26292430075103734,0
L1355-3,0.2688889113853684,0
L4948-1,0.3583958855283936,0
L4191-1,0.2728393273977678,0
L2226-2,0.2331321591533254,0
L4182-2,0.23966112394906308,0
L4919-2,0.2681967415529732,0
L5099-1,0.24631109838236223,0
L3033-1,0.21098754121162375,1
L3486-1,0.269970131699382,0
L6370-1,0.23809711161219926,0
L7204-2,0.24517769356347582,0
L6744-1,0.20242582170491505,1
L8941-1,0.24979068518088077,0
L8447-2,0.2755205744680792,0
L9432-2,0.31661140442217917,0
L8852-1,0.2847122744563451,0
L2955-1,0.20277743797303105,1
L2883-1,0.28650973350183495,0
L3356-2,0.2115574628698416,1
L4374-1,0.2577356324042593,0
L5934-1,0.2013237049367162,1
L9383-4,0.2721202449615704,0
L7079-2,0.2835107294589727,0
L3209-3,0.2244676561965635,1
L3488-1,0.22145114468828409,1
L4641-1,0.2552453009789342,0
L9809-2,0.22468423462629952,1
L7117-1,0.2155433790270094,1
L3791-1,0.2601619685562117,0
L5136-1,0.25892706414076483,0
L4363-3,0.20326375166806396,1
L4882-3,0.26980675317752095,0
L4581-2,0.22618629665569429,1
L7092-1,0.3046721191563354,0
L4581-1,0.22618629665569429,1
L165-2,0.26182111331886787,0
L70-2,0.249674172328095,0
L7365-2,0.2563699175368099,0
L9066-1,0.2050318062562319,1
L555-1,0.2158414376013724,1
L1122-1,0.24573435043814468,0
L5642-3,0.23717707921414918,0
L7206-1,0.20445804692702724,1
L1006-3,0.31232166672354544,0
L8658-2,0.25811253163248643,0
L3785-2,0.24833688268235593,0
L6148-1,0.2919426244922747,0
L7751-1,0.20022608229931294,1
L764-2,0.2359604131824979,0
L3064-1,0.290317084562359,0
L6163-1,0.23235484140290555,0
L9767-2,0.23896304570212143,0
L836-1,0.23263224726180654,0
L6341-1,0.21259656778754782,1
L8455-1,0.20282770602735836,1
L5305-1,0.2943048249923401,0
L9594-1,0.2722434319255386,0
L6652-1,0.26106065817119883,0
L7362-1,0.21190341774103072,1
L6309-1,0.21140191806192377,1
L6042-1,0.19733746049563136,1
L5729-2,0.2724899105407254,0
L165-5,0.26182111331886787,0
L4784-1,0.245446318126466,0
L4114-1,0.2754792010545665,0
L8810-1,0.24364650720820974,0
L9435-1,0.37755507555902007,0
L3609-2,0.20375093359101965,1
L8613-2,0.23207766629681437,0
L638-1,0.30014635955692703,0
L9402-2,0.20247602473223836,1
L27-4,0.2207728754190551,1
L6138-2,0.2774902405050026,0
L8183-2,0.23785278246089886,0
L6712-2,0.2317822672438261,0
L2224-1,0.21097028842947332,1
L2869-3,0.24475597046512831,0
L2465-1,0.26042138385576424,0
L7205-1,0.28848412411826707,0
L3800-1,0.28825017257530733,0
L7792-1,0.21167850004624422,1
L3938-1,0.20528531493647914,1
L5737-1,0.2920497552694581,0
L6647-1,0.295101882939435,0
L3146-2,0.23620340088708966,0
L5295-1,0.21064268195120597,1
L8750-1,0.23983113776561482,0
L8571-2,0.28723061556064544,0
L3115-2,0.2155433790270094,1
L8934-1,0.24383755052307388,0
L9014-1,0.3089039860410316,0
L9835-2,0.2783221633934284,0
L4292-1,0.19643612411984965,1
L8266-2,0.26338651936133806,0
L1798-3,0.26282388752056485,0
L4853-1,0.20930168115901665,1
L8941-2,0.24979068518088077,0
L9948-2,0.24441128918093977,0
L5923-1,0.24454529287041268,0
L7350-1,0.23263224726180654,0
L4440-1,0.19751810157634883,1
L9004-1,0.2234589190355934,1
L7360-2,0.24700439780957803,0
L7702-2,0.3039261283406713,0
L7059-3,0.3129898465123712,0
L2288-2,0.27518969500157814,0
L935-1,0.3029622579824329,0
L1594-2,0.24775695057535255,0
L2837-1,0.21294376295334677,1
L5222-2,0.39333918227707404,0
L2826-1,0.2002592775798379,1
L5590-1,0.19944718059791336,1
L2235-2,0.2684816159154438,0
L6750-1,0.22651298110307838,1
L711-2,0.2552453009789342,0
L1601-1,0.23689592688471758,0
L3529-2,0.2344875131074937,0
L5441-1,0.19555420520870592,1
L1077-2,0.23413422425981295,0
L7830-1,0.2754792010545665,0
L8821-1,0.272263966479377,0
L552-2,0.28769764523632335,0
L234-1,0.27601735566331365,0
L3661-1,0.24579198423894988,0
L77-1,0.28627673890107624,0
L2517-2,0.2713613637215124,0
L9103-1,0.2490921521967172,0
L8493-1,0.315536004337785,0
L6267-2,0.25087988637510056,0
L851-4,0.3681041492713999,0
L9162-4,0.24893710004878225,0
L5145-2,0.21050485400905272,1
L4217-1,0.21223245781381087,1
L6211-2,0.20973080437382166,1
L6211-1,0.20973080437382166,1
L1054-2,0.22248926993733634,1
L2760-1,0.22673095602664586,1
L5810-2,0.21606956622490578,1
L8081-3,0.23276178228473035,0
L9069-2,0.27277764526146436,0
L8721-1,0.28991153625242216,0
L8828-3,0.3343523133184983,0
L5174-3,0.3384009899620213,0
L8547-2,0.2105393047930765,1
L1108-2,0.25924538376037826,0
L5729-1,0.2724899105407254,0
L6022-2,0.25000438625534455,0
L3025-2,0.2679730460801658,0
L2269-3,0.3468979433618291,0
L3001-2,0.24808546721347405,0
L586-1,0.20435691921095903,1
L8615-2,0.3039261283406713,0
L6085-4,0.29385299948548416,0
L9914-2,0.28763393272154886,0
L3603-1,0.25128915027580545,0
L3207-2,0.26066099282784705,0
L755-1,0.25698291247339516,0
L200-1,0.2371020827835024,0
L4295-1,0.284416874276132,0
L9666-2,0.21059098872100168,1
L458-1,0.2055221327191332,1
L8865-2,0.22073721831160947,1
L57-1,0.24864655123401497,0
L2437-2,0.22322521021340772,1
L4994-1,0.2274221876631061,1
L6518-2,0.2015904720065987,1
L9471-4,0.23695213896021933,0
L8762-1,0.2695005865254148,0
L5226-1,0.3072911629926141,0
L62-4,0.20383501823517125,1
L928-1,0.2853881678748342,0
L4705-2,0.29350902346349317,0
L5272-1,0.2327432742055662,0
L2583-1,0.2439139962609523,0
L3835-1,0.21444141294717659,1
L5279-1,0.2872093976964976,0
L8001-2,0.24358921400303596,0
L8286-1,0.21216315521198081,1
L9500-2,0.24679241726938345,0
L2120-2,0.26250273105222943,0
L3596-1,0.2161222360884393,1
L4598-2,0.19982806067482672,1
L4803-1,0.2854727222856581,0
L6928-1,0.222184632374391,1
L1738-1,0.24629185877709397,0
L2393-1,0.2861708697852469,0
L2424-1,0.21640329906716613,1
L102-3,0.21696621844641759,1
L3033-2,0.21098754121162375,1
L4956-1,0.293917521186866,0
L4903-2,0.22720374345820768,1
L9942-2,0.20904451728738055,1
L1194-1,0.2830688282328155,0
L3035-1,0.3055290797764344,0
L4867-1,0.28710332241454123,0
L8076-1,0.27312729256417945,0
L8820-2,0.25086040867994935,0
L8929-1,0.2258780676367294,1
L9511-1,0.20942177054656314,1
L410-1,0.26292430075103734,0
L1355-2,0.2688889113853684,0
L3911-1,0.22683999906952435,1
L1035-1,0.29426177654587005,0
L3444-1,0.2258780676367294,1
L6245-1,0.2615407793942288,0
L6309-2,0.21140191806192377,1
L9557-1,0.22751324980963497,1
L714-3,0.29121474813073006,0
L1878-1,0.2680747111766439,0
L3406-1,0.3058150331250289,0
L3946-2,0.23287285228964708,0
L7109-1,0.27572749928510426,0
L5939-1,0.25823162708191194,0
L6750-3,0.22651298110307838,1
L7709-2,0.25837061703940895,0
L7852-1,0.3257588113293533,0
L5551-2,0.27688805509288117,0
L5823-1,0.2558565320901145,0
L8166-1,0.28553614796465937,0
L3527-1,0.20334768660533079,1
L4340-2,0.20032568051641628,1
L5795-1,0.28248027547267035,0
L7813-2,0.24473681288803992,0
L338-1,0.31292299351560554,0
L1671-3,0.25002381966830234,0
L4581-3,0.22618629665569429,1
L5045-1,0.2624224814394525,0
L5366-1,0.245715141196066,0
L750-3,0.2384545183379937,0
L3461-1,0.24769900734577793,0
L1747-2,0.28714574971935924,0
L4249-1,0.2487821124397186,0
L4555-3,0.2038181992412722,1
L832-1,0.22426925631853784,1
L2630-1,0.2570620783936631,0
L4085-2,0.24901461805620248,0
L4460-1,0.25739871144758586,0
L4735-3,0.2386239448301568,0
L5187-1,0.39294355365077543,0
L6228-1,0.3177786372455214,0
L6689-2,0.23736464179569677,0
L7326-1,0.20376774845479076,1
L8285-1,0.30950169416058354,0
L8536-1,0.22773190389759043,0
L27-6,0.2207728754190551,1
L1079-3,0.20923308138932104,1
L5333-1,0.19714053962396932,1
L3129-1,0.27345662783017993,0
L4334-2,0.22146901399951083,1
L8127-1,0.2918140980501589,0
L7827-2,0.25714126026165723,0
L9574-3,0.22535295204255687,1
L8170-1,0.33184279605827843,0
L9055-1,0.2557578814946178,0
L7586-1,0.2453503579915272,0
L430-1,0.2953175193050398,0
L1340-1,0.22573312165597803,1
L4599-2,0.30265593462564333,0
L1316-1,0.24588806082079884,0
L6522-1,0.21014337038646422,1
L9234-2,0.29226408609136995,0
L1006-2,0.31232166672354544,0
L5023-1,0.2626833504607896,0
L5742-1,0.24640731158438844,0
L1223-1,0.2908725882694021,0
L2058-2,0.2557381543716479,0
L4703-1,0.2634267369451969,0
L1315-2,0.3070485413662327,0
L1315-1,0.3070485413662327,0
L4416-1,0.2607209173681866,0
L9418-1,0.22711276877060294,1
L8953-1,0.24907276714919993,0
L8541-1,0.24793083479825967,0
L7654-1,0.3275140478772184,0
L621-2,0.2563106463198996,0
L1058-1,0.35314625581224524,0
L1661-1,0.29322971632870715,0
L5051-1,0.21563101231618503,1
L5235-1,0.31614067475381236,0
L790-1,0.22785952052419198,0
L3252-1,0.213569756061572,1
L2252-1,0.21650876587079348,1
L2821-3,0.2762452321796594,0
L2133-1,0.22727654173020329,1
L8317-1,0.2159467060381054,1
L7640-1,0.2739717096684889,0
L8869-1,0.31112090833224465,0
L6501-2,0.3163199559730407,0
L8496-1,0.2609207302322904,0
L7502-1,0.21164391282786899,1
L7051-1,0.2769918226138466,0
L7174-1,0.24769900734577793,0
L8567-2,0.21244046484294557,1
L5010-1,0.2609607046916414,0
L719-1,0.2157011375461019,1
L8242-3,0.2563699175368099,0
L3205-1,0.2138484051617029,1
L4541-4,0.30819641866609954,0
L1791-1,0.24471765632457995,0
L6760-1,0.2149131819161085,1
L2729-1,0.21440649706620066,1
L5840-1,0.2119726583276871,1
L2407-1,0.28754899578937515,0
L8453-1,0.347814263240927,0
L2349-2,0.2132565920760807,1
L3298-1,0.20252623704868591,1
L4193-1,0.22297371864860122,1
L6089-1,0.21069438448370167,1
L8384-1,0.2253348600568937,1
L6463-1,0.2047616531448225,1
L9716-1,0.20172395459407894,1
L62-1,0.20383501823517125,1
L2165-1,0.20019289114388966,1
L4170-1,0.2595838769561149,0
L6394-3,0.27056290121070775,0
L7719-3,0.24756384182843583,0
L7600-1,0.21482576045622503,1
L287-2,0.22493709697948036,1
L8023-2,0.2271673504961178,1
L2956-4,0.19972864807201013,1
L2974-2,0.2113673639186126,1
L4719-2,0.2571808571754309,0
L7548-1,0.2486852779634572,0
L7709-1,0.25837061703940895,0
L5763-1,0.20179072065232775,1
L7632-2,0.28670044983127335,0
L1298-2,0.2698271720832531,0
L5472-1,0.22274037172561587,1
L5816-3,0.26204151166984035,0
L427-1,0.1969601590940081,1
L669-2,0.2210225907472381,1
L6232-1,0.2874428456623877,0
L100-1,0.31667868222069717,0
L2500-1,0.2234589190355934,1
L3353-2,0.2316346662093014,0
L5387-3,0.3037288325127402,0
L7397-2,0.27183294448010514,0
L8123-1,0.21519310419042492,1
L9170-1,0.29217834268223586,0
L8075-2,0.2319483968958827,0
L6393-1,0.2577158055575838,0
L7204-1,0.24517769356347582,0
L8092-2,0.2778644162214521,0
L9973-1,0.2141447597210779,1
L716-1,0.23764617716767222,0
L1150-1,0.27302442608473604,0
L9292-3,0.21635057961242216,1
L2288-3,0.27518969500157814,0
L5406-4,0.2166318574810059,1
L1489-2,0.22168352620527965,1
L3686-3,0.2934445541684333,0
L5560-1,0.22600494943047808,1
L4337-1,0.326032034948355,0
L6513-2,0.29415417149357204,0
L5112-1,0.2900182269876939,0
L8516-1,0.2832371224019114,0
L7943-1,0.27711637530047206,0
L9661-1,0.24581119753066408,0
L9631-1,0.2705219942785528,0
L3310-2,0.20020948620596707,1
L5272-3,0.2327432742055662,0
L9135-2,0.23476668645071774,0
L8479-1,0.2577554602466052,0
L6310-3,0.22297371864860122,1
L7153-1,0.2685834031640765,0
L9713-2,0.19843966140321348,1
L734-2,0.3077767260487755,0
L2702-1,0.26018191762983195,0
L7656-1,0.24725507796217797,0
L1435-1,0.23315068875991657,0
L2827-4,0.19786330790875697,1
L8658-4,0.25811253163248643,0
L2466-1,0.213413132211445,1
L1146-1,0.260142020474317,0
L9999-1,0.19318477490943264,1
L6975-2,0.22479257947978726,1
L4008-2,0.3243263327893296,0
L1794-4,0.30673990456051714,0
L6744-2,0.20242582170491505,1
L1110-1,0.19643612411984965,1
L5923-3,0.24454529287041268,0
L6728-1,0.28275343983042295,0
L492-1,0.22535295204255687,1
L2930-2,0.26124063681529314,0
L6769-1,0.25761668626036227,0
L152-1,0.27514835240415525,0
L5969-2,0.2496547570452102,0
L4522-2,0.3105658598040158,0
L8613-1,0.23207766629681437,0
L3326-1,0.26316539317111143,0
L2821-2,0.2762452321796594,0
L4368-1,0.2606010772055308,0
L5492-2,0.394873561053988,0
L2447-1,0.3007780879574656,0
L3575-1,0.20979952403360289,1
L9050-1,0.19921560756919526,1
L3468-2,0.314038223982972,0
L1993-1,0.3445301913775858,0
L5333-2,0.19714053962396932,1
L6689-1,0.23736464179569677,0
L6235-2,0.2253167691012345,1
L2390-1,0.257557226632086,0
L7656-3,0.24725507796217797,0
L7738-1,0.2868276362224565,0
L9769-1,0.224810640561381,1
L4322-1,0.2836370634954367,0
L8081-1,0.23276178228473035,0
L3439-2,0.20194100464935025,1
L6626-1,0.20484604758964367,1
L2414-1,0.2371395789556898,0
L4368-2,0.2606010772055308,0
L5324-1,0.19077323507580063,1
L218-2,0.23922701927404647,0
L6963-1,0.24916970246869855,0
L4614-1,0.29021032882439046,0
L4000-1,0.2464265572597657,0
L5654-1,0.277137137438981,0
L5358-2,0.21207655021532656,1
L1510-1,0.26933738732288903,0
L9162-3,0.24893710004878225,0
L7802-2,0.209318833685238,1
L4467-2,0.21421453361082285,1
L5528-3,0.2393213439823806,0
L6410-1,0.21285692540354187,1
L4382-3,0.33796025933670704,0
L2700-3,0.2833002483153435,0
L3459-1,0.24579198423894988,0
L2821-1,0.2762452321796594,0
L112-1,0.2159818037826585,1
L9357-1,0.3367554887232626,0
L9622-4,0.23213308285555587,0
L8721-2,0.28991153625242216,0
L5516-1,0.312165870178481,0
L1730-1,0.22105828087581633,1
L5408-1,0.35316993129196006,0
L1191-2,0.37943234113511454,0
L4150-2,0.260381462903625,0
L8065-2,0.34851989255203,0
L1435-2,0.23315068875991657,0
L3533-1,0.2759345203189486,0
L5248-1,0.34924974142676357,0
L7078-1,0.2454655131919125,0
L5793-1,0.27041974397386187,0
L767-2,0.19718975593909463,1
L5049-2,0.28581109030712976,0
L8335-1,0.2765354250148939,0
L5795-2,0.28248027547267035,0
L8765-3,0.2619613529729078,0
L7648-2,0.33186577606192524,0
L3354-1,0.2101089671470147,1
L1968-1,0.19768242888964294,1
L3505-1,0.24916970246869855,0
L4288-2,0.22611374541036605,1
L5246-1,0.2579339556276818,0
L9902-1,0.2996893744575655,0
L2512-1,0.21211118911323348,1
L2823-1,0.2943048249923401,0
L9848-1,0.22569689545858582,1
L2264-2,0.28640381279762567,0
L9836-2,0.26941897912400015,0
L597-1,0.19069324804678117,1
L3631-1,0.3147531011324797,0
L9591-2,0.22611374541036605,1
L1858-1,0.21437158531890696,1
L7541-1,0.22396288359436287,1
L6207-2,0.21135008839735187,1
L6506-1,0.25976319539019477,0
L6321-1,0.21631543847490103,1
L650-2,0.22250719907609612,1
L686-3,0.22430531974923323,1
L2171-1,0.22753146532541974,1
L5117-1,0.27058335613596884,0
L1277-1,0.289378431131607,0
L2704-1,0.29048794200128436,0
L2788-1,0.2681967415529732,0
L2000-2,0.19530976024655533,1
L7179-1,0.20518388357645684,1
L1179-1,0.26298456053375574,0
L1925-1,0.31730697794164664,0
L8740-1,0.2765354250148939,0
L1812-1,0.28878204384086376,0
L2507-1,0.2149131819161085,1
L2838-3,0.23790915079904387,0
L8595-1,0.2733125131828172,0
L8916-2,0.21391810877612716,1
L8987-2,0.20536986947490918,1
L9222-1,0.19671438643201428,1
L9539-1,0.2126659737468023,1
L68-2,0.3984700781731503,0
L773-1,0.24854975206482655,0
L4125-1,0.30819641866609954,0
L5537-1,0.3008434824016254,0
L7066-1,0.2706038120339651,0
L8136-1,0.2575968653883693,0
L8943-1,0.2240890009979641,1
L3734-2,0.2594444626519018,0
L3765-1,0.20410426256672556,1
L5142-3,0.3017816919747383,0
L9986-1,0.3140605505666444,0
L3251-1,0.2851134699563527,0
L4069-2,0.19495165965491043,1
L4800-1,0.2510942073998131,0
L6617-1,0.2742397908344735,0
L1391-4,0.2608208114174542,0
L2295-1,0.21426687487927648,1
L8741-1,0.23601647193009218,0
L9093-3,0.24460273823127057,0
L9801-3,0.23324335216694156,0
L3223-1,0.21304800212018205,1
L6281-1,0.19488660394235674,1
L3381-2,0.3244853353268987,0
L7351-1,0.27323018323377823,0
L8598-3,0.2835528370260617,0
L4842-1,0.31138752475561593,0
L5841-1,0.19923214179917456,1
L1147-2,0.24746732533542745,0
L2960-1,0.3033344575836145,0
L4214-1,0.24812413541299655,0
L6885-1,0.2721202449615704,0
L7725-1,0.29153573825519974,0
L8158-3,0.258152226135689,0
L1610-1,0.20447490516083974,1
L3151-1,0.2848600437838212,0
L6193-2,0.263346305722285,0
L9063-1,0.24769900734577793,0
L1988-2,0.21244046484294557,1
L1968-4,0.19768242888964294,1
L8312-1,0.2688074210478932,0
L5276-2,0.21259656778754782,1
L6988-2,0.2934875327785373,0
L9573-2,0.21449379451925943,1
L1809-2,0.20548828921197268,1
L4757-1,0.3017598542858437,0
L4825-4,0.3374734631624774,0
L9081-3,0.28319504318640987,0
L9434-2,0.26332620038214927,0
L2742-3,0.27481775038317136,0
L4350-1,0.27690880667789786,0
L4611-2,0.24552310446475703,0
L5350-1,0.2754378314918381,0
L7786-1,0.21452872073437032,1
L2282-1,0.27152533356573577,0
L9853-2,0.3682970283623077,0
L353-1,0.22569689545858582,1
L5966-1,0.2559946848641318,0
L7669-1,0.2692150288773391,0
L8751-1,0.23276178228473035,0
L5394-2,0.23383700462562232,0
L8854-1,0.2606809666837801,0
L1941-1,0.23200379191275297,0
L8100-3,0.22491902868621302,1
L164-2,0.3246671021003908,0
L3894-1,0.3247580053105193,0
L5880-1,0.24731295148388743,0
L9831-1,0.20961058476080963,1
L9947-1,0.23150556917422682,0
L2368-1,0.3067619443100449,0
L5238-3,0.23757107860186716,0
L6547-2,0.23907615275978195,0
L1646-1,0.299950460066094,0
L2444-1,0.27251045672422913,0
L4539-1,0.22709457692017163,1
L7393-3,0.2354189865199638,0
L599-2,0.23571759830173722,0
L4634-3,0.2359604131824979,0
L6265-1,0.2371208303588035,0
L7893-1,0.3175315308904095,0
L1385-1,0.27643176310037204,0
L1869-1,0.30923596731496755,0
L2495-2,0.22490096142315807,1
L2902-1,0.29226408609136995,0
L6807-1,0.27144334087544325,0
L8054-2,0.22682182265598935,1
L1813-2,0.21169579520582335,1
L2309-1,0.2471007930380126,0
L2705-1,0.2689296624105351,0
L8462-1,0.23229938791995822,0
L9938-2,0.22231003527285303,1
L1429-1,0.21621003985770249,1
L4075-1,0.2753757843687337,0
L5801-3,0.2594643760026036,0
L9924-2,0.2557578814946178,0
L9842-1,0.2614206956423443,0
L5085-3,0.28778260834086106,0
L6950-1,0.25571842824745794,0
L5150-2,0.24713935820492933,0
L8064-2,0.23930247700166793,0
L8655-1,0.270481091237824,0
L5632-1,0.23620340088708966,0
L5726-1,0.2233690104081975,1
L3819-1,0.2595639576486337,0
L9037-1,0.3006909079669533,0
L647-1,0.21578881733142333,1
L2011-1,0.22488289519032445,1
L2564-1,0.28290059459283917,0
L7573-2,0.2892292658738878,0
L228-1,0.2464265572597657,0
L5286-1,0.19454533141054473,1
L6125-1,0.21336094286463506,1
